ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,trans_depth,method,host,uri,referrer,version,user_agent,origin,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types,label,binary_label
2026-05-16 14:34:21.401549101,C4xAzI21UyNdBTGW3g,172.30.0.40,36808,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FKzsHH2jyOgIWn1fP1,,text/html,normal,0
2026-05-16 14:34:21.408432007,Cj17rl3K2aMbMdQoeb,172.30.0.10,60706,172.30.0.40,80,tcp,,0 days 00:00:48.230851,3018.0,12172.0,OTH,T,T,0.0,DadA,20.0,4058.0,14.0,12900.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.408612013,CUIrxo1HsmIw7jBzwf,172.30.0.40,36820,172.30.0.30,8080,tcp,http,0 days 00:00:00.002930,839.0,719.0,SF,T,T,0.0,ShADadFf,7.0,1211.0,5.0,987.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.408695936,CUIrxo1HsmIw7jBzwf,172.30.0.40,36820,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,400.0,545.0,200.0,OK,,,(empty),,,,Fp7MRWR4pHHtlKMxg,,text/plain,F9PuFA6bFQz5vHTl7,,text/html,normal,0
2026-05-16 14:34:21.408755064,C7y4hj3iAKzF0CK3f,172.30.0.10,50630,172.30.0.40,80,tcp,http,0 days 00:00:00.003400,308.0,2684.0,SF,T,T,0.0,ShADadfF,6.0,628.0,6.0,3004.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.408909082,C7y4hj3iAKzF0CK3f,172.30.0.10,50630,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FB3t0B2OpuFJySUA08,,text/html,normal,0
2026-05-16 14:34:21.408997059,CoKl41aLth5jKlwE6,172.30.0.40,36836,172.30.0.30,8080,tcp,http,0 days 00:00:00.002856,332.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,704.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.409046888,CoKl41aLth5jKlwE6,172.30.0.40,36836,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FDgMCt3Q4VSvW1wK0h,,text/html,normal,0
2026-05-16 14:34:21.464415073,CYyew14eIXZxVIZi9c,172.30.0.40,36844,172.30.0.30,8080,tcp,http,0 days 00:00:00.001676,341.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,713.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.464534044,CYyew14eIXZxVIZi9c,172.30.0.40,36844,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FrD1RlARetCS2bXXa,,text/html,normal,0
2026-05-16 14:34:21.474288940,CQfQcL3NWyl47wbH49,172.30.0.10,51984,172.30.0.40,80,tcp,,0 days 00:00:07.692234,369.0,1344773.0,OTH,T,T,0.0,DdAWtaWR,65.0,3833.0,117.0,1355337.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.474474907,CNaNw1zfdYL3Dy8L9,172.30.0.40,36848,172.30.0.30,8080,tcp,http,0 days 00:00:07.692270,388.0,4029660.0,RSTO,T,T,0.0,ShADadtWWR,136.0,7552.0,226.0,4272436.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.474575996,CNaNw1zfdYL3Dy8L9,172.30.0.40,36848,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,0.0,4026328.0,200.0,OK,,,(empty),,,,,,,FBAWls2GI6c5EmiBEj,,text/plain,normal,0
2026-05-16 14:34:21.533135891,Ct6ggq1YrZxLTi9iM8,172.30.0.165,46874,172.30.0.40,80,tcp,http,0 days 00:00:53.989059,410.0,0.0,S1,T,T,0.0,ShADa,14.0,1146.0,13.0,684.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,rudy,1
2026-05-16 14:34:21.533240080,Ct6ggq1YrZxLTi9iM8,172.30.0.165,46874,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:5.0.1) msnbot-131-253-46-102.search.msn.com,,78.0,0.0,,,,,(empty),,,,FPrtfV172SqCu9mKSi,,text/plain,,,,rudy,1
2026-05-16 14:34:21.534730911,Cz8pte4XOnLEs8ouHh,172.30.0.10,50636,172.30.0.40,80,tcp,http,0 days 00:00:00.265459999,321.0,427976.0,RSTO,T,T,0.0,ShADadWtR,32.0,2017.0,42.0,430477.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.534859895,Cz8pte4XOnLEs8ouHh,172.30.0.10,50636,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/download,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,426969.0,200.0,OK,,,(empty),,,,,,,FKWgnoRAWvGEKcd4a,,text/plain,normal,0
2026-05-16 14:34:21.534938096,CBaMHk1CQSwtI3qVL3,172.30.0.40,36854,172.30.0.30,8080,tcp,http,0 days 00:00:00.265382,340.0,3678323.0,RSTO,T,T,0.0,ShADadtWR,146.0,7952.0,250.0,3692779.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.535023928,CBaMHk1CQSwtI3qVL3,172.30.0.40,36854,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/download,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,3675272.0,200.0,OK,,,(empty),,,,,,,FmVzia1vJK51pHLl9h,,text/plain,normal,0
2026-05-16 14:34:21.577678919,C3OH843b4ciF0ozMC1,172.30.0.10,54812,172.30.0.40,80,tcp,,0 days 00:00:54.303578,1928.0,11464.0,OTH,T,T,0.0,DdAa,16.0,2760.0,11.0,12036.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.577887058,CV3djk2hVmhVhz1yT6,172.30.0.40,36858,172.30.0.30,8080,tcp,http,0 days 00:00:00.001774,365.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,737.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.577986002,CV3djk2hVmhVhz1yT6,172.30.0.40,36858,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FpGd8Q1URaAB0tbYii,,text/html,normal,0
2026-05-16 14:34:21.588455915,CrK1901MtHRcS8ouH5,172.30.0.10,50638,172.30.0.40,80,tcp,http,0 days 00:00:00.002390,356.0,2684.0,SF,T,T,0.0,ShADadfF,6.0,676.0,6.0,3004.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.588598967,CrK1901MtHRcS8ouH5,172.30.0.10,50638,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FbOxpa1tPM6Z28uZ8d,,text/html,normal,0
2026-05-16 14:34:21.588682890,CUbjC92Yoe7w5wmbg9,172.30.0.40,36874,172.30.0.30,8080,tcp,http,0 days 00:00:00.001796,380.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,752.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.588819981,CUbjC92Yoe7w5wmbg9,172.30.0.40,36874,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,Fahdus1luiv29OwfFh,,text/html,normal,0
2026-05-16 14:34:21.784878016,C1CpFw4SCDqyCuBwHj,172.30.0.10,46136,172.30.0.40,80,tcp,,0 days 00:00:21.388345,2134.0,132608.0,OTH,T,T,0.0,DdAatWR,35.0,3966.0,36.0,135312.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.785063982,CecdbfaCi7TUdurc8,172.30.0.40,36882,172.30.0.30,8080,tcp,http,0 days 00:00:00.001538,341.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,713.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.785161972,CecdbfaCi7TUdurc8,172.30.0.40,36882,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FSN1gp40Hdzd72CnFl,,text/html,normal,0
2026-05-16 14:34:21.846272945,Cgytyf4Fwwyr6RraOc,172.30.0.10,54428,172.30.0.40,80,tcp,,0 days 00:00:19.864859,4044.0,294629.0,OTH,T,T,0.0,DdAatWR,34.0,5824.0,40.0,297589.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.846410036,CNdkJ41W0dxN8Ev7de,172.30.0.40,36896,172.30.0.30,8080,tcp,http,0 days 00:00:00.001623,342.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,714.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.846486092,CNdkJ41W0dxN8Ev7de,172.30.0.40,36896,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FwmQzD1Z0Q6QAFx187,,text/html,normal,0
2026-05-16 14:34:21.866802931,CoIyVr1pEqOQsu4QFl,172.30.0.165,46886,172.30.0.40,80,tcp,http,0 days 00:00:53.655407,417.0,0.0,S1,T,T,0.0,ShADa,14.0,1153.0,13.0,684.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,rudy,1
2026-05-16 14:34:21.866954088,CoIyVr1pEqOQsu4QFl,172.30.0.165,46886,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:5.0.1) msnbot-131-253-46-102.search.msn.com,,85.0,0.0,,,,,(empty),,,,FNsMfv34wQ5LTY5DUg,,text/plain,,,,rudy,1
2026-05-16 14:34:21.892287016,C5zzbN2pb5kmCyD7bk,172.30.0.10,50650,172.30.0.40,80,tcp,http,0 days 00:00:00.002341,571.0,703.0,SF,T,T,0.0,ShADadfF,6.0,891.0,6.0,1023.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.892448902,C5zzbN2pb5kmCyD7bk,172.30.0.10,50650,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,141.0,545.0,200.0,OK,,,(empty),,,,F8S6lk3spehCFMhcZ3,,text/plain,F6Aq7o1SL8dQgaJve3,,text/html,normal,0
2026-05-16 14:34:21.892539978,CVCn2i4QbZzdRzEHK9,172.30.0.40,36904,172.30.0.30,8080,tcp,http,0 days 00:00:00.001774,595.0,719.0,SF,T,T,0.0,ShADadFf,7.0,967.0,5.0,987.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.892638922,CVCn2i4QbZzdRzEHK9,172.30.0.40,36904,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,141.0,545.0,200.0,OK,,,(empty),,,,F8Q9uDVAfl4N8Lpze,,text/plain,FjZlYv3di2HWjkQ7u3,,text/html,normal,0
2026-05-16 14:34:21.906913996,CYoqKt3Xkfcdk63cu4,172.30.0.10,38054,172.30.0.40,80,tcp,,0 days 00:00:56.197632,1565.0,13445.0,OTH,T,T,0.0,DdA,14.0,2293.0,9.0,13913.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.907114029,C6wuTl1S8bzje6nvbc,172.30.0.40,36908,172.30.0.30,8080,tcp,http,0 days 00:00:00.001590,332.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,704.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.907212019,C6wuTl1S8bzje6nvbc,172.30.0.40,36908,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,Fywj6E1pZOAn3993je,,text/html,normal,0
2026-05-16 14:34:21.915127993,CAGpju2pPIbDgmAT8h,172.30.0.10,50656,172.30.0.40,80,tcp,http,0 days 00:00:00.002242,325.0,2684.0,SF,T,T,0.0,ShADadfF,6.0,645.0,6.0,3004.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.915334940,CAGpju2pPIbDgmAT8h,172.30.0.10,50656,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/124.0 Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FbRVhEfVUQK2hqSul,,text/html,normal,0
2026-05-16 14:34:21.915514946,Caj0J447XspjsAP78j,172.30.0.40,36916,172.30.0.30,8080,tcp,http,0 days 00:00:00.001541,349.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,721.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.915632010,Caj0J447XspjsAP78j,172.30.0.40,36916,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/124.0 Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,Forwtu2l8RFX8N1yla,,text/html,normal,0
2026-05-16 14:34:21.930440903,CpHhla4qpjcTCBLLbb,172.30.0.10,33796,172.30.0.40,80,tcp,,0 days 00:00:00.710049,354.0,166532.0,OTH,T,T,0.0,DdAtWaR,24.0,1614.0,33.0,169304.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.930602074,CyOdPl4OonshRdbDGe,172.30.0.40,36918,172.30.0.30,8080,tcp,http,0 days 00:00:00.709964,373.0,1439612.0,RSTO,T,T,0.0,ShADadWtR,79.0,4501.0,158.0,1449284.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.930692911,CyOdPl4OonshRdbDGe,172.30.0.40,36918,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/slow-read,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,0.0,1438304.0,200.0,OK,,,(empty),,,,,,,FqIdf02LcxRoYUjjP8,,text/plain,normal,0
2026-05-16 14:34:21.941380978,COH2oe3fS3tEtnzZ2,172.30.0.10,44910,172.30.0.40,80,tcp,,0 days 00:00:04.150815,654.0,180412.0,OTH,T,T,0.0,DdAtWR,29.0,2210.0,34.0,184556.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.941539049,CzSBXF3tZc1KW1sT56,172.30.0.40,36932,172.30.0.30,8080,tcp,http,0 days 00:00:00.001617,342.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,714.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:21.941634893,CzSBXF3tZc1KW1sT56,172.30.0.40,36932,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FEgWv945IoWv410prf,,text/html,normal,0
2026-05-16 14:34:22.102062941,CHQBeL1yQxd2CVi8L,172.30.0.10,50672,172.30.0.40,80,tcp,http,0 days 00:00:00.002328,1084.0,703.0,SF,T,T,0.0,ShADadfF,7.0,1456.0,7.0,1075.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:22.102215052,CHQBeL1yQxd2CVi8L,172.30.0.10,50672,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,701.0,545.0,200.0,OK,,,(empty),,,,Fz8PEE41qmKaaUF9vd,,text/plain,Fsfb0mlK5Cn7DYGje,,text/html,normal,0
2026-05-16 14:34:22.102339983,ChAP7a3gNZZcFee1U5,172.30.0.40,36944,172.30.0.30,8080,tcp,http,0 days 00:00:00.001794,1108.0,719.0,SF,T,T,0.0,ShADadFf,7.0,1480.0,5.0,987.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:22.102420092,ChAP7a3gNZZcFee1U5,172.30.0.40,36944,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,701.0,545.0,200.0,OK,,,(empty),,,,Ff91HE4CPwb1q2K5a3,,text/plain,FEspko4oAtRDOvkH3h,,text/html,normal,0
2026-05-16 14:34:22.125194072,CRkz7mjRh932e59xd,172.30.0.10,50676,172.30.0.40,80,tcp,http,0 days 00:00:00.002048,341.0,2684.0,SF,T,T,0.0,ShADadfF,5.0,609.0,5.0,2952.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:22.125330925,CRkz7mjRh932e59xd,172.30.0.10,50676,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FVxoWT2rGFXVkBWknc,,text/html,normal,0
2026-05-16 14:34:22.125406981,CbEiXp1vQgmavdSArl,172.30.0.40,36960,172.30.0.30,8080,tcp,http,0 days 00:00:00.001455,365.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,737.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:22.125488996,CbEiXp1vQgmavdSArl,172.30.0.40,36960,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FNAVTK1mE64NRMZsB6,,text/html,normal,0
2026-05-16 14:34:22.132008076,C0sAYC3gdRGoQutBm9,172.30.0.10,50684,172.30.0.40,80,tcp,http,0 days 00:00:00.001790,355.0,2684.0,SF,T,T,0.0,ShADadfF,6.0,675.0,6.0,3004.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:22.132123946,C0sAYC3gdRGoQutBm9,172.30.0.10,50684,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,F1Pwqe2q4EMQQjhQp2,,text/html,normal,0
2026-05-16 14:34:22.132199049,ChVxOO9JYemNP8kl6,172.30.0.40,36976,172.30.0.30,8080,tcp,http,0 days 00:00:00.001265,379.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,751.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:22.132273912,ChVxOO9JYemNP8kl6,172.30.0.40,36976,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FLOUI616UTGKwTcx5b,,text/html,normal,0
2026-05-16 14:34:22.200534105,CLPrg03WFjF8s1L71g,172.30.0.165,46894,172.30.0.40,80,tcp,http,0 days 00:00:53.321693,422.0,0.0,S1,T,T,0.0,ShADa,14.0,1158.0,13.0,684.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,rudy,1
2026-05-16 14:34:22.200608969,CLPrg03WFjF8s1L71g,172.30.0.165,46894,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:5.0.1) msnbot-131-253-46-102.search.msn.com,,90.0,0.0,,,,,(empty),,,,FeOk3r1Vv4Lm3sFyB1,,text/plain,,,,rudy,1
2026-05-16 14:34:22.277642965,CGo1dm3ijI4AHMjlDc,172.30.0.10,51662,172.30.0.40,80,tcp,,0 days 00:00:16.060384,4517.0,293579.0,OTH,T,T,0.0,DadAtWR,48.0,7049.0,61.0,300047.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:22.277843952,C7OI6W1smjHznxjVl3,172.30.0.40,36980,172.30.0.30,8080,tcp,http,0 days 00:00:00.001566,3849.0,720.0,SF,T,T,0.0,ShADadFf,7.0,4221.0,5.0,988.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:22.277949095,C7OI6W1smjHznxjVl3,172.30.0.40,36980,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,,1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/124.0 Safari/537.36,,3415.0,546.0,200.0,OK,,,(empty),,,,F6q4sk3RdQHROzpQSf,,text/plain,FyHrGs1HIxU0JLiWZ1,,text/html,normal,0
2026-05-16 14:34:22.355899096,CL39s51oINBFQpOA22,172.30.0.10,50220,172.30.0.40,80,tcp,,0 days 00:00:02.835815,700.0,128716.0,OTH,T,T,0.0,DdAtWR,26.0,2064.0,29.0,130368.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:22.356081009,C30qPK2q5OFrMvvKc6,172.30.0.40,36994,172.30.0.30,8080,tcp,http,0 days 00:00:00.001746,365.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,737.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:22.356190920,C30qPK2q5OFrMvvKc6,172.30.0.40,36994,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 Chrome/124.0 Mobile Safari/537.36,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,FMPfP21B0VUIINsEI6,,text/html,normal,0
2026-05-16 14:34:22.394412041,CFoTra4NlESgklcDy3,172.30.0.10,41112,172.30.0.40,80,tcp,,0 days 00:00:54.058328,7754.0,26326.0,OTH,T,T,0.0,DdAa,38.0,9730.0,26.0,27678.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:22.394596100,CSjpp9hKKy8MyI4g5,172.30.0.40,37004,172.30.0.30,8080,tcp,http,0 days 00:00:00.001743,342.0,2700.0,SF,T,T,0.0,ShADadFf,7.0,714.0,5.0,2968.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:22.394704103,CSjpp9hKKy8MyI4g5,172.30.0.40,37004,172.30.0.30,8080,,,,,,,,,,,,,,,,,1.0,GET,target_nginx,/,,1.1,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,,0.0,2525.0,200.0,OK,,,(empty),,,,,,,Fvz6BZ34LdSEDbCcAc,,text/html,normal,0
2026-05-16 14:34:22.408026934,Crx7QK1yjXwSIsZEIf,172.30.0.10,50694,172.30.0.40,80,tcp,http,0 days 00:00:23.116521,3989.0,225155.0,RSTO,T,T,0.0,ShADadtWR,47.0,6465.0,56.0,229443.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,normal,0
2026-05-16 14:34:22.408225060,Crx7QK1yjXwSIsZEIf,172.30.0.10,50694,172.30.0.40,80,,,,,,,,,,,,,,,,,1.0,POST,target_nginx,/rudy,,1.1,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Version/17.0 Mobile Safari/604.1,,2104.0,546.0,200.0,OK,,,(empty),,,,Fu3APy4sJu0UZTDeG3,,text/plain,FsLrDw3PqzUqmf5HKa,,text/html,normal,0
