ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,trans_depth,method,host,uri,referrer,version,user_agent,origin,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types
2026-05-07 17:32:29.225981951,CpTejq2UXpyNhDSuw3,172.30.0.10,46094,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.231551886,CZisXg1yFVpYM93Gi5,172.30.0.10,46104,172.30.0.40,80,tcp,http,0 days 00:00:00.000131,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.231662989,CZisXg1yFVpYM93Gi5,172.30.0.10,46104,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.267611980,CjIACz2ARUs3FxhHh5,172.30.0.10,46118,172.30.0.40,80,tcp,http,0 days 00:00:00.000186,385,0,RSTR,T,T,0,ShADar,4,601,4,216,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.267745018,CjIACz2ARUs3FxhHh5,172.30.0.10,46118,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,163,0,,,,,(empty),,,,F3TOwS3XyHq0byzWLj,,text/plain,,,
2026-05-07 17:32:29.291688919,CjkOXY185pbigTFkx3,172.30.0.10,46130,172.30.0.40,80,tcp,http,0 days 00:00:00.000198,386,0,RSTR,T,T,0,ShAfDrr,4,602,4,192,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.291862011,CjkOXY185pbigTFkx3,172.30.0.10,46130,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,164,0,,,,,(empty),,,,FlSXYg3qJTP0JlvGX5,,text/plain,,,
2026-05-07 17:32:29.298855066,CH0rPj4qa7qL6bft8d,172.30.0.10,46144,172.30.0.40,80,tcp,http,0 days 00:00:00.000162,147,0,RSTR,T,T,0,ShAfDr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.298994064,CH0rPj4qa7qL6bft8d,172.30.0.10,46144,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.318837881,CIzT6Q2MOqTfz9Iqhb,172.30.0.10,46156,172.30.0.40,80,tcp,http,0 days 00:00:00.000144,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.318964958,CIzT6Q2MOqTfz9Iqhb,172.30.0.10,46156,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.336922884,CEaDaf1nZvobzeXzt4,172.30.0.10,46164,172.30.0.40,80,tcp,http,0 days 00:00:00.000642,147,0,RSTR,T,T,0,ShAfDr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.337555885,CEaDaf1nZvobzeXzt4,172.30.0.10,46164,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.338577032,C9NH5tJnLKVkzeaK4,172.30.0.10,46174,172.30.0.40,80,tcp,http,0 days 00:00:00.000161,155,0,RSTR,T,T,0,ShADar,3,319,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.338707924,C9NH5tJnLKVkzeaK4,172.30.0.10,46174,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/download,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.350770950,C1UlNm1itI9CduIhPd,172.30.0.10,46186,172.30.0.40,80,tcp,http,0 days 00:00:00.000150,418,0,RSTR,T,T,0,ShADfr,4,634,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.350888968,C1UlNm1itI9CduIhPd,172.30.0.10,46186,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,196,0,,,,,(empty),,,,FrXhmc44uYBGsh8Jr,,text/plain,,,
2026-05-07 17:32:29.354804039,CGm2Du4u3P8yimTgG,172.30.0.10,46196,172.30.0.40,80,tcp,http,0 days 00:00:00.000147,255,0,RSTR,T,T,0,ShADfr,4,471,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.354921103,CGm2Du4u3P8yimTgG,172.30.0.10,46196,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,34,0,,,,,(empty),,,,FPQ2nekd7PpPjtrZd,,text/plain,,,
2026-05-07 17:32:29.384212017,CPqueR1CRcbBLIL9zj,172.30.0.10,46202,172.30.0.40,80,tcp,http,0 days 00:00:00.000283,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.384351015,CPqueR1CRcbBLIL9zj,172.30.0.10,46202,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.451765060,C8E7UGnYFR4mSigB2,172.30.0.10,46218,172.30.0.40,80,tcp,http,0 days 00:00:00.000288,268,0,RSTR,T,T,0,ShADar,4,484,4,216,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.451996088,C8E7UGnYFR4mSigB2,172.30.0.10,46218,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,47,0,,,,,(empty),,,,FAplNo3lXmAwpkjeYc,,text/plain,,,
2026-05-07 17:32:29.455138922,C0gn0ai4aP4p7awp4,172.30.0.10,46234,172.30.0.40,80,tcp,http,0 days 00:00:00.000175,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.455282927,C0gn0ai4aP4p7awp4,172.30.0.10,46234,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.466166973,CfSQRV3pJFu0Qbqn03,172.30.0.10,46240,172.30.0.40,80,tcp,http,0 days 00:00:00.000124,155,0,RSTR,T,T,0,ShADar,3,319,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.466275930,CfSQRV3pJFu0Qbqn03,172.30.0.10,46240,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/download,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.475198030,CtbrEF3iZylj23QXNb,172.30.0.10,46256,172.30.0.40,80,tcp,http,0 days 00:00:00.000144,147,0,RSTR,T,T,0,ShADfr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.475313902,CtbrEF3iZylj23QXNb,172.30.0.10,46256,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.494801044,CuOupR2bQdY25n9396,172.30.0.129,51896,172.30.0.40,80,tcp,http,0 days 00:00:00.000150,399,0,RSTR,T,T,0,ShADar,3,563,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.494894981,CuOupR2bQdY25n9396,172.30.0.129,51896,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:27.0) Gecko/20100101 Firefox/27.0AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",,7,0,,,,,(empty),,,,F2mZo94V7ja7PPMSDd,,,,,
2026-05-07 17:32:29.503479958,CZayee3HCfLnxCkDa,172.30.0.10,46260,172.30.0.40,80,tcp,http,0 days 00:00:00.000150,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.503609895,CZayee3HCfLnxCkDa,172.30.0.10,46260,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.526204109,CQxTUz20RsHZqSRw41,172.30.0.10,46276,172.30.0.40,80,tcp,http,0 days 00:00:00.000188,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.526357889,CQxTUz20RsHZqSRw41,172.30.0.10,46276,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.526771069,CsFJhy7GOFL6HgtD6,172.30.0.10,46278,172.30.0.40,80,tcp,http,0 days 00:00:00.000152,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.526884079,CsFJhy7GOFL6HgtD6,172.30.0.10,46278,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.546161890,CPudy4uMHlDxyviG8,172.30.0.10,46284,172.30.0.40,80,tcp,http,0 days 00:00:00.000185,155,0,RSTR,T,T,0,ShADar,3,319,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.546293974,CPudy4uMHlDxyviG8,172.30.0.10,46284,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/download,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.596909046,CljHcS4ZMzMjs1MN,172.30.0.10,46286,172.30.0.40,80,tcp,http,0 days 00:00:00.000228,222,0,RSTR,T,T,0,ShAfDr,3,386,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.597127914,CljHcS4ZMzMjs1MN,172.30.0.10,46286,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.597508907,CrXs932uI0RSSmqRZ9,172.30.0.10,46294,172.30.0.40,80,tcp,http,0 days 00:00:00.000120,371,0,RSTR,T,T,0,ShADfr,4,587,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.597598076,CrXs932uI0RSSmqRZ9,172.30.0.10,46294,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,149,0,,,,,(empty),,,,FSwTnx4oOUR1lLIg9d,,text/plain,,,
2026-05-07 17:32:29.648884058,CQYWBNE9NVt3Fvpjh,172.30.0.10,46298,172.30.0.40,80,tcp,http,0 days 00:00:00.000287,147,0,RSTR,T,T,0,ShAfDr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.649157047,CQYWBNE9NVt3Fvpjh,172.30.0.10,46298,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.723726034,Ct4y8b4Odw9P4RflZf,172.30.0.10,46310,172.30.0.40,80,tcp,http,0 days 00:00:00.000280,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.723907948,Ct4y8b4Odw9P4RflZf,172.30.0.10,46310,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.742149115,CNG1ae4a7vj3UoHrw9,172.30.0.10,46314,172.30.0.40,80,tcp,http,0 days 00:00:00.000162,371,0,RSTR,T,T,0,ShADar,4,587,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.742281914,CNG1ae4a7vj3UoHrw9,172.30.0.10,46314,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,149,0,,,,,(empty),,,,FSX4dm23b8RAqHmwvh,,text/plain,,,
2026-05-07 17:32:29.789203882,C7SwTk1pICLXjIBbxf,172.30.0.10,46320,172.30.0.40,80,tcp,http,0 days 00:00:00.000221,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.789340973,C7SwTk1pICLXjIBbxf,172.30.0.10,46320,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.828562975,C38SZy1V4ugS0XBRU1,172.30.0.129,51906,172.30.0.40,80,tcp,http,0 days 00:00:00.000259,399,0,RSTR,T,T,0,ShADar,3,563,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.828687906,C38SZy1V4ugS0XBRU1,172.30.0.129,51906,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:27.0) Gecko/20100101 Firefox/27.0AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",,7,0,,,,,(empty),,,,FnhESb4Nv8pDw7BDVf,,,,,
2026-05-07 17:32:29.874650955,CsM5Di2uIGw9Z2LZ6,172.30.0.10,46330,172.30.0.40,80,tcp,http,0 days 00:00:00.000203,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.874794006,CsM5Di2uIGw9Z2LZ6,172.30.0.10,46330,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.905133009,CSQpAD1Lvoxuuz6N43,172.30.0.10,46346,172.30.0.40,80,tcp,http,0 days 00:00:00.000163,491,0,RSTR,T,T,0,ShADar,4,707,4,204,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.905270100,CSQpAD1Lvoxuuz6N43,172.30.0.10,46346,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.937475920,C8S7IW2IHe65wYPAba,172.30.0.10,46358,172.30.0.40,80,tcp,http,0 days 00:00:00.000243,147,0,RSTR,T,T,0,ShAfDr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.937693119,C8S7IW2IHe65wYPAba,172.30.0.10,46358,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.938086033,COiETX3XfRkWvhZoLc,172.30.0.10,46372,172.30.0.40,80,tcp,http,0 days 00:00:00.000171,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.938189030,COiETX3XfRkWvhZoLc,172.30.0.10,46372,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.946003914,Cpz37N15UNuAudlKwk,172.30.0.10,46378,172.30.0.40,80,tcp,http,0 days 00:00:00.000128999,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.946115017,Cpz37N15UNuAudlKwk,172.30.0.10,46378,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:29.949822903,C4CtdF2jI8xN0FzbEh,172.30.0.10,46394,172.30.0.40,80,tcp,http,0 days 00:00:00.000127,147,0,RSTR,T,T,0,ShADfr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:29.949919939,C4CtdF2jI8xN0FzbEh,172.30.0.10,46394,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.009449959,CnWPVe32NadkgIVnK1,172.30.0.10,46400,172.30.0.40,80,tcp,http,0 days 00:00:00.000264,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.009573936,CnWPVe32NadkgIVnK1,172.30.0.10,46400,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.009713888,C001Vu1RSwJZwdkndk,172.30.0.10,46416,172.30.0.40,80,tcp,http,0 days 00:00:00.000058,147,0,RSTR,T,T,0,ShAfDr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.009763002,C001Vu1RSwJZwdkndk,172.30.0.10,46416,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.097191095,CBoWOE2hFIRMttQGDb,172.30.0.10,46422,172.30.0.40,80,tcp,http,0 days 00:00:00.000161,155,0,RSTR,T,T,0,ShADfr,3,319,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.097317934,CBoWOE2hFIRMttQGDb,172.30.0.10,46422,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/download,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.120436907,C0UVGyfNDv1afbGQ1,172.30.0.10,46424,172.30.0.40,80,tcp,http,0 days 00:00:00.000162,295,0,RSTR,T,T,0,ShADar,4,511,4,216,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.120549917,C0UVGyfNDv1afbGQ1,172.30.0.10,46424,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,74,0,,,,,(empty),,,,FddFs2tNXRQnUNLV3,,text/plain,,,
2026-05-07 17:32:30.140727043,Cpi60el2D7ffWIP54,172.30.0.10,46440,172.30.0.40,80,tcp,http,0 days 00:00:00.000178,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.140862942,Cpi60el2D7ffWIP54,172.30.0.10,46440,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.146797895,CjlKjA2sF0Jnj6Gd0b,172.30.0.10,46450,172.30.0.40,80,tcp,http,0 days 00:00:00.000160,147,0,RSTR,T,T,0,ShADfr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.146919966,CjlKjA2sF0Jnj6Gd0b,172.30.0.10,46450,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.158982992,Cjsqnr1UZ9YLbX1Cy1,172.30.0.10,46464,172.30.0.40,80,tcp,http,0 days 00:00:00.000223,297,0,RSTR,T,T,0,ShADar,4,513,4,216,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.159099102,Cjsqnr1UZ9YLbX1Cy1,172.30.0.10,46464,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,76,0,,,,,(empty),,,,FUPN2v3Rew7KvwBsSl,,text/plain,,,
2026-05-07 17:32:30.162200928,CoXQ2v4GyenC0Gb4gf,172.30.0.129,51910,172.30.0.40,80,tcp,http,0 days 00:00:00.000145,399,0,RSTR,T,T,0,ShAfDr,3,563,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.162329912,CoXQ2v4GyenC0Gb4gf,172.30.0.129,51910,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,TESTING_PURPOSES_ONLY,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:27.0) Gecko/20100101 Firefox/27.0AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",,7,0,,,,,(empty),,,,FyMbV640A4aL9FPYt1,,,,,
2026-05-07 17:32:30.162875891,CyKOS22iMYMLbCdpe5,172.30.0.10,46470,172.30.0.40,80,tcp,http,0 days 00:00:00.000133,147,0,RSTR,T,T,0,ShAfDr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.162993908,CyKOS22iMYMLbCdpe5,172.30.0.10,46470,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.190947056,CQY2mA4mbmlg0bvsVl,172.30.0.10,46486,172.30.0.40,80,tcp,http,0 days 00:00:00.000203,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.191116095,CQY2mA4mbmlg0bvsVl,172.30.0.10,46486,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.340817928,CUDFMW19JyqRJ96stg,172.30.0.10,46494,172.30.0.40,80,tcp,http,0 days 00:00:00.000192,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.340970039,CUDFMW19JyqRJ96stg,172.30.0.10,46494,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.376914024,CLc6Jf282tBR787xJ,172.30.0.10,46502,172.30.0.40,80,tcp,http,0 days 00:00:00.000718,222,0,RSTR,T,T,0,ShAfDr,3,386,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.377620935,CLc6Jf282tBR787xJ,172.30.0.10,46502,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.378345966,CdzttM2ztN6jH9AZxk,172.30.0.10,46512,172.30.0.40,80,tcp,http,0 days 00:00:00.000122,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.378432989,CdzttM2ztN6jH9AZxk,172.30.0.10,46512,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.389982939,CXisM01r0SNGJvIzbl,172.30.0.10,46524,172.30.0.40,80,tcp,http,0 days 00:00:00.000159,270,0,RSTR,T,T,0,ShADar,4,486,4,216,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.390094995,CXisM01r0SNGJvIzbl,172.30.0.10,46524,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,49,0,,,,,(empty),,,,FJLJUC4sNxzphSWAO5,,text/plain,,,
2026-05-07 17:32:30.427515984,CF396x3Z6BM4HQGrtj,172.30.0.10,46528,172.30.0.40,80,tcp,http,0 days 00:00:00.000152,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.427654982,CF396x3Z6BM4HQGrtj,172.30.0.10,46528,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.427988052,C6QYRP2dMRn4OF3Csf,172.30.0.10,46540,172.30.0.40,80,tcp,http,0 days 00:00:00.000129999,260,0,RSTR,T,T,0,ShADfr,4,476,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.428070068,C6QYRP2dMRn4OF3Csf,172.30.0.10,46540,172.30.0.40,80,,,,,,,,,,,,,,,,,1,POST,target_nginx,/rudy,,,python-requests/2.33.1,,39,0,,,,,(empty),,,,FzKm9b1FPVKDKAWDG8,,text/plain,,,
2026-05-07 17:32:30.438045025,C5nbbS2bm0uqkphNT6,172.30.0.10,46552,172.30.0.40,80,tcp,http,0 days 00:00:00.000152,147,0,RSTR,T,T,0,ShADar,3,311,3,164,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.438175917,C5nbbS2bm0uqkphNT6,172.30.0.10,46552,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.440831900,CPLSSG3cXt2bFmC6C8,172.30.0.10,46566,172.30.0.40,80,tcp,http,0 days 00:00:00.000180,147,0,RSTR,T,T,0,ShAfDr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.440999985,CPLSSG3cXt2bFmC6C8,172.30.0.10,46566,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.446824074,CzxNyfWzHXniHzTF7,172.30.0.10,46572,172.30.0.40,80,tcp,http,0 days 00:00:00.000173,147,0,RSTR,T,T,0,ShADfr,3,311,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07 17:32:30.446950912,CzxNyfWzHXniHzTF7,172.30.0.10,46572,172.30.0.40,80,,,,,,,,,,,,,,,,,1,GET,target_nginx,/,,,python-requests/2.33.1,,0,0,,,,,(empty),,,,,,,,,
2026-05-07 17:32:30.453342915,CdqKgb4mhdcnFOKmZj,172.30.0.167,34986,172.30.0.40,80,tcp,http,0 days 00:00:00.000236,228,0,RSTR,T,T,0,ShAfDr,3,392,3,152,,6,,,,,,,,,,,,,,,,,,,,,,,,
